P0C0A9	Rattus norvegicus	Metazoa	76	False	4	0
P46818	Sinapis alba	Viridiplantae	1078	False	5	0
P35169	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2470	False	4	0
Q9C108	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	163	False	5	0
P46736	Homo sapiens	Metazoa	316	False	1	0
Q8S9K3	Arabidopsis thaliana	Viridiplantae	758	False	2	0
Q8SXD4	Drosophila melanogaster	Metazoa	1122	False	4	0
Q07824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False	3	0
P92276	Chlamydomonas reinhardtii	Viridiplantae	62	True	5	0
O09111	Mus musculus	Metazoa	151	True	4	0
Q9ULV3	Homo sapiens	Metazoa	898	False	1	0
Q9DC04	Mus musculus	Metazoa	966	False	3	0
O95989	Homo sapiens	Metazoa	172	False	1	0
Q0WNB1	Arabidopsis thaliana	Viridiplantae	243	False	4	0
Q9LS90	Arabidopsis thaliana	Viridiplantae	460	False	2	0
Q8ND76	Homo sapiens	Metazoa	341	False	1	0
P87297	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	90	False	4	0
P16547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	True	5	0
O35144	Mus musculus	Metazoa	541	False	3	0
Q9Y4Z0	Homo sapiens	Metazoa	139	False	1	0
Q9Y512	Homo sapiens	Metazoa	469	False	1	0
Q562E2	Mus musculus	Metazoa	927	False	4	0
Q96E09	Homo sapiens	Metazoa	287	False	1	0
Q8WXI7	Homo sapiens	Metazoa	14507	False	2	0
P82922	Bos taurus	Metazoa	397	False	4	0
P39735	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	261	False	2	0
P14137	Rattus norvegicus	Metazoa	526	False	3	0
O14122	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	734	False	4	0
Q3UHC2	Mus musculus	Metazoa	2014	False	3	0
Q15233	Homo sapiens	Metazoa	471	False	2	0
Q9VGH1	Drosophila melanogaster	Metazoa	520	False	2	0
Q07938	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	False	3	0
Q9NVI7	Homo sapiens	Metazoa	586	False	1	0
Q9Y3E7	Homo sapiens	Metazoa	222	False	1	0
Q9VW51	Drosophila melanogaster	Metazoa	1059	False	3	0
Q8VCM2	Mus musculus	Metazoa	349	False	3	0
Q64MA3	Oryza sativa subsp. japonica	Viridiplantae	629	False	2	0
Q17RH7	Homo sapiens	Metazoa	139	False	4	0
Q24562	Drosophila melanogaster	Metazoa	416	False	2	0
P47149	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	201	False	3	0
Q8N108	Homo sapiens	Metazoa	512	False	1	0
P92973	Arabidopsis thaliana	Viridiplantae	608	False	3	0
Q17895	Caenorhabditis elegans	Metazoa	249	False	4	0
Q9SZ15	Arabidopsis thaliana	Viridiplantae	421	False	4	0
Q9SWW6	Arabidopsis thaliana	Viridiplantae	1026	False	3	0
Q9BR61	Homo sapiens	Metazoa	282	False	1	0
Q07139	Mus musculus	Metazoa	913	False	3	0
P22572	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	453	False	4	0
Q9ASP6	Arabidopsis thaliana	Viridiplantae	495	False	3	0
Q9ER99	Mus musculus	Metazoa	582	False	2	0
P32796	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	670	False	2	0
Q6NME7	Arabidopsis thaliana	Viridiplantae	127	False	3	0
Q8IE47	Plasmodium falciparum (isolate 3D7)	Other	273	False	4	0
Q96B26	Homo sapiens	Metazoa	276	False	1	0
Q3URD3	Mus musculus	Metazoa	845	False	4	0
Q9W1F4	Drosophila melanogaster	Metazoa	616	False	3	0
P40493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	336	False	5	0
Q10429	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	875	False	4	0
Q09685	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	411	False	4	0
P38075	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	228	False	2	0
Q9FJI5	Arabidopsis thaliana	Viridiplantae	515	False	2	0
O74761	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	459	False	5	0
Q9BRS8	Homo sapiens	Metazoa	491	False	1	0
O95630	Homo sapiens	Metazoa	424	False	2	0
P38770	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	471	False	4	0
Q5AFI4	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	337	False	4	0
Q14678	Homo sapiens	Metazoa	1352	False	1	0
P40063	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	208	False	3	0
B8B0E2	Oryza sativa subsp. indica	Viridiplantae	1246	False	5	0
Q8N3V7	Homo sapiens	Metazoa	929	False	1	0
Q7XJM2	Arabidopsis thaliana	Viridiplantae	618	False	2	0
G5EGU9	Caenorhabditis elegans	Metazoa	558	False	4	0
Q9LSB9	Arabidopsis thaliana	Viridiplantae	755	False	4	0
Q8SX83	Drosophila melanogaster	Metazoa	5560	False	2	0
O80931	Arabidopsis thaliana	Viridiplantae	367	False	2	0
Q8TDV2	Homo sapiens	Metazoa	347	False	4	0
Q9P7P1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	147	False	5	0
Q8W489	Arabidopsis thaliana	Viridiplantae	865	False	2	0
A0JN39	Bos taurus	Metazoa	953	False	4	0
Q16637	Homo sapiens	Metazoa	294	False	2	0
Q8GWR1	Arabidopsis thaliana	Viridiplantae	447	False	5	0
Q9NQZ6	Homo sapiens	Metazoa	224	False	1	0
Q9P804	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	548	False	4	0
Q9BQ87	Homo sapiens	Metazoa	522	False	1	0
Q84V03	Arabidopsis thaliana	Viridiplantae	778	False	3	0
O94294	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	886	False	5	0
P23503	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	491	False	3	0
Q76PC4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	562	False	5	0
P0CG13	Homo sapiens	Metazoa	121	False	4	0
Q9FL44	Arabidopsis thaliana	Viridiplantae	235	False	5	0
Q12386	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	881	False	3	0
Q8SWX0	Drosophila melanogaster	Metazoa	167	False	2	0
H2KZB2	Caenorhabditis elegans	Metazoa	603	False	4	0
P25618	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	953	True	4	0
Q5SWY8	Mus musculus	Metazoa	596	True	5	0
P17694	Bos taurus	Metazoa	463	False	3	0
P43616	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	481	False	2	0
P51946	Homo sapiens	Metazoa	323	False	1	0
Q9LUA3	Arabidopsis thaliana	Viridiplantae	122	False	4	0
Q9Y3E1	Homo sapiens	Metazoa	203	False	4	0
Q9BVS5	Homo sapiens	Metazoa	477	False	1	0
Q04613	Arabidopsis thaliana	Viridiplantae	192	True	5	0
Q6TA49	Sus scrofa	Metazoa	289	True	4	0
Q9Y6X9	Homo sapiens	Metazoa	1032	False	1	0
Q99ML0	Mus musculus	Metazoa	440	False	3	0
Q8WV93	Homo sapiens	Metazoa	481	False	1	0
O95163	Homo sapiens	Metazoa	1332	False	1	0
A2AKK5	Mus musculus	Metazoa	416	False	1	0
Q8K1Z0	Mus musculus	Metazoa	313	False	2	0
O74946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	574	False	4	0
Q9FPW4	Arabidopsis thaliana	Viridiplantae	614	False	4	0
I1RC73	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1)	Fungi	492	False	4	0
O14423	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	514	False	5	0
D3ZKT0	Rattus norvegicus	Metazoa	337	False	5	0
O77475	Drosophila melanogaster	Metazoa	392	True	5	0
Q96E11	Homo sapiens	Metazoa	262	False	1	0
Q680Q4	Arabidopsis thaliana	Viridiplantae	884	False	3	0
O94874	Homo sapiens	Metazoa	794	False	1	0
Q9BQ48	Homo sapiens	Metazoa	92	False	5	0
Q8L774	Arabidopsis thaliana	Viridiplantae	389	False	4	0
Q61146	Mus musculus	Metazoa	521	True	3	0
P97855	Mus musculus	Metazoa	465	False	2	0
A0A5F8MPU3	Mus musculus	Metazoa	2282	False	4	0
P51556	Rattus norvegicus	Metazoa	727	False	2	0
P25039	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	761	False	4	0
Q9Y448	Homo sapiens	Metazoa	316	False	2	0
Q99583	Homo sapiens	Metazoa	582	False	1	0
Q9ES40	Rattus norvegicus	Metazoa	188	True	4	0
P06526	Bos taurus	Metazoa	509	False	4	0
Q9SZ42	Arabidopsis thaliana	Viridiplantae	323	False	3	0
Q93034	Homo sapiens	Metazoa	780	False	1	0
P49728	Chlamydomonas reinhardtii	Viridiplantae	206	True	4	0
P47054	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1683	False	3	0
Q75WF1	Vanrija humicola	Fungi	370	False	3	0
P32120	Bos taurus	Metazoa	420	False	3	0
P32504	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	956	False	4	0
Q9P7X2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	533	False	5	0
O94478	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	420	False	5	0
Q9ZV08	Arabidopsis thaliana	Viridiplantae	291	False	2	0
Q7XA66	Arabidopsis thaliana	Viridiplantae	242	False	3	0
O04492	Arabidopsis thaliana	Viridiplantae	419	False	3	0
O15068	Homo sapiens	Metazoa	1137	False	2	0
O35484	Mus musculus	Metazoa	448	False	2	0
Q68DK7	Homo sapiens	Metazoa	614	False	1	0
Q9VQ89	Drosophila melanogaster	Metazoa	867	False	3	0
Q5T8A7	Homo sapiens	Metazoa	1209	False	1	0
P01100	Homo sapiens	Metazoa	380	False	1	0
P49789	Homo sapiens	Metazoa	147	False	1	0
O13329	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	566	False	3	0
Q70Z53	Homo sapiens	Metazoa	315	False	1	0
O74828	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	682	False	5	0
Q7LDG7	Homo sapiens	Metazoa	609	False	1	0
Q9UQC2	Homo sapiens	Metazoa	676	False	1	0
Q03281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663	False	5	0
B6HU70	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	361	False	5	0
O74547	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	422	False	5	0
P38222	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	552	False	4	0
Q9BVC5	Homo sapiens	Metazoa	232	False	4	0
F4KAV2	Arabidopsis thaliana	Viridiplantae	442	False	3	0
P0DI81	Homo sapiens	Metazoa	140	False	2	0
Q80TG1	Mus musculus	Metazoa	1036	False	2	0
Q8BL80	Mus musculus	Metazoa	702	False	3	0
Q6R327	Homo sapiens	Metazoa	1708	False	2	0
Q1H5E9	Arabidopsis thaliana	Viridiplantae	397	False	3	0
P12852	Chlamydomonas reinhardtii	Viridiplantae	199	False	5	0
A0A075TXZ8	Penicillium expansum	Fungi	799	False	5	0
P43605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281	False	3	0
P53260	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	183	False	5	0
Q15642	Homo sapiens	Metazoa	601	False	2	0
Q9VU86	Drosophila melanogaster	Metazoa	1873	False	4	0
P53060	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	241	False	5	0
P57728	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	148	False	5	0
O45717	Caenorhabditis elegans	Metazoa	293	False	3	0
Q9FNB0	Arabidopsis thaliana	Viridiplantae	1381	False	4	0
Q64279	Mus musculus	Metazoa	216	False	3	0
P32367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	649	False	2	0
P53082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	120	False	3	0
Q7ZW57	Xenopus laevis	Metazoa	334	False	5	0
Q9P0U1	Homo sapiens	Metazoa	55	True	1	0
G5ED29	Caenorhabditis elegans	Metazoa	959	False	3	0
P19525	Homo sapiens	Metazoa	551	False	1	0
Q9P7G0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	707	False	5	0
Q61233	Mus musculus	Metazoa	627	False	4	0
P16603	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	691	True	2	0
Q9NV56	Homo sapiens	Metazoa	204	False	1	0
P78508	Homo sapiens	Metazoa	379	False	2	0
Q10337	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	849	False	4	0
Q91YE8	Mus musculus	Metazoa	1087	False	4	0
P18886	Rattus norvegicus	Metazoa	658	False	3	0
Q9H334	Homo sapiens	Metazoa	677	False	1	0
Q8IQG1	Drosophila melanogaster	Metazoa	566	False	3	0
Q62315	Mus musculus	Metazoa	1234	False	2	0
Q05016	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	267	False	3	0
Q7Z7H8	Homo sapiens	Metazoa	261	False	1	0
Q969L4	Homo sapiens	Metazoa	123	False	1	0
Q92585	Homo sapiens	Metazoa	1016	False	1	0
P83103	Drosophila melanogaster	Metazoa	566	False	3	0
Q10308	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	269	False	5	0
P0CT67	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	152	False	5	0
O14285	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	164	False	4	0
P87152	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	992	False	5	0
P07276	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1031	False	2	0
P51610	Homo sapiens	Metazoa	2035	False	1	0
Q9QY24	Mus musculus	Metazoa	411	False	3	0
Q9P805	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127	False	4	0
Q9P287	Homo sapiens	Metazoa	314	False	2	0
F4JYE9	Arabidopsis thaliana	Viridiplantae	530	False	2	0
Q96HA7	Homo sapiens	Metazoa	1378	False	1	0
P61961	Mus musculus	Metazoa	85	False	3	0
Q07980	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	695	False	4	0
Q9VD44	Drosophila melanogaster	Metazoa	1364	False	3	0
Q8TBE7	Homo sapiens	Metazoa	412	False	2	0
O95104	Homo sapiens	Metazoa	1147	False	1	0
Q1MTQ9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180	False	5	0
Q9NGX9	Drosophila melanogaster	Metazoa	489	False	2	0
Q7Z2D5	Homo sapiens	Metazoa	763	True	2	0
Q62674	Rattus norvegicus	Metazoa	648	True	3	0
Q8N5F7	Homo sapiens	Metazoa	415	False	1	0
Q06598	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	404	True	3	0
Q8N183	Homo sapiens	Metazoa	169	False	1	0
Q9S7Z2	Arabidopsis thaliana	Viridiplantae	319	False	2	0
Q9Y6K5	Homo sapiens	Metazoa	1087	False	1	0
P19954	Spinacia oleracea	Viridiplantae	302	False	4	0
Q06364	Daucus carota	Viridiplantae	489	False	5	0
Q86XK2	Homo sapiens	Metazoa	927	False	1	0
Q08952	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	273	False	4	0
P70500	Rattus norvegicus	Metazoa	213	True	3	0
P51636	Homo sapiens	Metazoa	162	False	1	0
Q6NKS4	Arabidopsis thaliana	Viridiplantae	258	False	3	0
P53869	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	False	5	0
G5ECU7	Caenorhabditis elegans	Metazoa	319	False	2	0
P57743	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	89	False	3	0
Q9FFZ1	Arabidopsis thaliana	Viridiplantae	484	False	4	0
P26449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341	False	3	0
O95990	Homo sapiens	Metazoa	144	False	1	0
Q6PGP7	Homo sapiens	Metazoa	1564	False	1	0
Q9Z2F5	Rattus norvegicus	Metazoa	430	False	3	0
Q92982	Homo sapiens	Metazoa	152	False	1	0
Q86UQ0	Homo sapiens	Metazoa	364	False	1	0
P11978	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1358	False	2	0
A0A0D1CRD0	Mycosarcoma maydis	Fungi	550	False	5	0
A0A163UT06	Caenorhabditis elegans	Metazoa	277	False	2	0
Q75QN2	Homo sapiens	Metazoa	995	False	1	0
P62942	Homo sapiens	Metazoa	108	False	1	0
Q8GXD9	Arabidopsis thaliana	Viridiplantae	644	False	4	0
Q04213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475	False	4	0
O74854	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	872	False	4	0
B2D6M2	Caenorhabditis elegans	Metazoa	612	False	3	0
Q09014	Mus musculus	Metazoa	390	False	2	0
D0Q0Y7	Rattus norvegicus	Metazoa	160	True	4	0
P41047	Mus musculus	Metazoa	279	False	3	0
Q9VKJ3	Drosophila melanogaster	Metazoa	1411	False	3	0
A0A0D1E3S6	Mycosarcoma maydis	Fungi	591	False	5	0
Q86LG1	Drosophila melanogaster	Metazoa	606	True	5	0
P19335	Rattus norvegicus	Metazoa	242	False	2	0
P46939	Homo sapiens	Metazoa	3433	False	2	0
F4JVI3	Arabidopsis thaliana	Viridiplantae	493	False	2	0
Q05809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	96	False	5	0
Q8VZS3	Arabidopsis thaliana	Viridiplantae	354	False	2	0
P42338	Homo sapiens	Metazoa	1070	False	1	0
Q19872	Caenorhabditis elegans	Metazoa	268	False	2	0
Q9ZST4	Arabidopsis thaliana	Viridiplantae	196	False	2	0
O13699	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	430	False	5	0
Q700C7	Arabidopsis thaliana	Viridiplantae	364	False	2	0
P62854	Homo sapiens	Metazoa	115	False	1	0
Q86BP6	Drosophila melanogaster	Metazoa	1162	False	4	0
Q02685	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	241	False	3	0
Q9FNZ4	Arabidopsis thaliana	Viridiplantae	112	False	2	0
P20240	Drosophila melanogaster	Metazoa	424	False	4	0
B8Y6I0	Zea mays	Viridiplantae	786	False	5	0
P25626	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	169	False	4	0
Q9VJN5	Drosophila melanogaster	Metazoa	470	False	3	0
O13915	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	265	False	5	0
Q07362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	185	False	5	0
Q8CF89	Mus musculus	Metazoa	502	False	2	0
Q0WUY1	Arabidopsis thaliana	Viridiplantae	534	False	3	0
P34886	Caenorhabditis elegans	Metazoa	724	False	3	0
O74518	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	336	False	4	0
Q9DCR4	Mus musculus	Metazoa	169	False	3	0
Q6C7L6	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	237	False	5	0
Q8WXE1	Homo sapiens	Metazoa	791	False	1	0
O77408	Lymnaea stagnalis	Metazoa	638	False	5	0
P56282	Homo sapiens	Metazoa	527	False	1	0
Q99MQ3	Mus musculus	Metazoa	580	False	3	0
Q09849	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	424	False	5	0
P0C089	Rattus norvegicus	Metazoa	193	False	3	0
Q8H0V4	Arabidopsis thaliana	Viridiplantae	722	False	4	0
Q8IY22	Homo sapiens	Metazoa	773	False	1	0
Q9GTP5	Crithidia fasciculata	Other	497	True	5	0
Q9WV69	Mus musculus	Metazoa	405	False	2	0
Q21986	Caenorhabditis elegans	Metazoa	958	False	3	0
O43396	Homo sapiens	Metazoa	289	False	1	0
Q5T5X7	Homo sapiens	Metazoa	828	False	1	0
Q9FJF4	Arabidopsis thaliana	Viridiplantae	306	False	3	0
F4I3P9	Arabidopsis thaliana	Viridiplantae	772	False	2	0
Q9M658	Arabidopsis thaliana	Viridiplantae	2001	False	2	0
Q969P6	Homo sapiens	Metazoa	601	False	1	0
Q3E6R5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	114	True	5	0
P0DN34	Mus musculus	Metazoa	57	True	4	0
Q03254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	732	False	4	0
Q9FN48	Arabidopsis thaliana	Viridiplantae	387	False	4	0
Q5AMH6	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	821	False	4	0
F4HYF3	Arabidopsis thaliana	Viridiplantae	401	False	2	0
P05435	Spinacia oleracea	Viridiplantae	364	False	5	0
P07199	Homo sapiens	Metazoa	599	False	1	0
Q9JIH2	Mus musculus	Metazoa	466	False	3	0
B5X0I6	Arabidopsis thaliana	Viridiplantae	1091	False	2	0
Q7TSH3	Mus musculus	Metazoa	1157	False	3	0
P00856	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	48	True	4	0
Q3T0J3	Bos taurus	Metazoa	251	False	5	0
P53854	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	179	False	4	0
P62249	Homo sapiens	Metazoa	146	False	1	0
Q99575	Homo sapiens	Metazoa	1024	False	1	0
P38325	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	134	True	5	0
Q9S720	Arabidopsis thaliana	Viridiplantae	247	False	5	0
O74113	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638	False	4	0
Q8LGJ5	Arabidopsis thaliana	Viridiplantae	276	False	3	0
P34087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	171	False	3	0
Q9SIU2	Arabidopsis thaliana	Viridiplantae	848	False	3	0
O70433	Mus musculus	Metazoa	279	False	4	0
Q3V0B4	Mus musculus	Metazoa	1847	False	4	0
Q8GYH7	Arabidopsis thaliana	Viridiplantae	249	False	3	0
Q10432	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	735	False	4	0
Q8L794	Arabidopsis thaliana	Viridiplantae	478	False	2	0
Q96N11	Homo sapiens	Metazoa	449	False	1	0
Q62261	Mus musculus	Metazoa	2363	False	4	0
Q09130	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	446	False	5	0
Q18616	Caenorhabditis elegans	Metazoa	537	False	5	0
Q9Y5S8	Homo sapiens	Metazoa	564	True	2	0
Q9W148	Drosophila melanogaster	Metazoa	731	False	3	0
Q7Z7G2	Homo sapiens	Metazoa	160	False	1	0
Q9H4Z3	Homo sapiens	Metazoa	704	False	1	0
P38806	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	282	False	3	0
P80680	Zea mays	Viridiplantae	97	False	5	0
Q9BS16	Homo sapiens	Metazoa	269	False	2	0
P32569	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	687	False	2	0
P99028	Mus musculus	Metazoa	89	False	3	0
Q8R400	Mus musculus	Metazoa	80	True	4	0
Q9HB96	Homo sapiens	Metazoa	536	False	1	0
Q9LFP6	Arabidopsis thaliana	Viridiplantae	367	False	3	0
O22287	Arabidopsis thaliana	Viridiplantae	361	False	3	0
B4DJY2	Homo sapiens	Metazoa	109	True	4	0
P18296	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1828	False	4	0
Q2THW7	Rattus norvegicus	Metazoa	715	True	3	0
Q8VWG3	Arabidopsis thaliana	Viridiplantae	303	False	2	0
Q9SPU7	Arabidopsis thaliana	Viridiplantae	1123	False	2	0
O76054	Homo sapiens	Metazoa	403	False	1	0
P32445	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	135	False	4	0
Q22355	Caenorhabditis elegans	Metazoa	377	False	3	0
O14044	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	False	5	0
Q9VBW9	Drosophila melanogaster	Metazoa	419	False	2	0
Q9VKV5	Drosophila melanogaster	Metazoa	319	False	2	0
Q9Y287	Homo sapiens	Metazoa	266	False	2	0
Q9QXV1	Mus musculus	Metazoa	362	False	3	0
Q9Z2N6	Rattus norvegicus	Metazoa	79	False	4	0
Q9VLD6	Drosophila melanogaster	Metazoa	315	False	4	0
Q09683	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	649	False	4	0
Q9P0U4	Homo sapiens	Metazoa	656	False	1	0
B8BDQ4	Oryza sativa subsp. indica	Viridiplantae	696	False	5	0
Q9H1P3	Homo sapiens	Metazoa	480	False	1	0
Q9NXR7	Homo sapiens	Metazoa	383	False	1	0
Q9Z2F6	Mus musculus	Metazoa	448	False	3	0
O78750	Ovis aries	Metazoa	227	False	4	0
Q54XY4	Dictyostelium discoideum	Other	1582	False	3	0
Q6IR42	Mus musculus	Metazoa	630	False	3	0
P06838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210	False	2	0
Q2M3C6	Homo sapiens	Metazoa	523	False	2	0
Q581T1	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	2167	False	4	0
Q9Z1B8	Mus musculus	Metazoa	559	False	2	0
Q7S5M7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	64	True	5	0
Q03673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	198	False	5	0
Q6UXV4	Homo sapiens	Metazoa	268	False	1	0
Q9V629	Drosophila melanogaster	Metazoa	384	False	3	0
Q7RYW7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	396	False	5	0
Q86VP1	Homo sapiens	Metazoa	789	False	1	0
P38779	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	376	False	3	0
Q9NZM4	Homo sapiens	Metazoa	1560	False	1	0
Q15025	Homo sapiens	Metazoa	636	False	1	0
Q07845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	632	False	3	0
P98200	Mus musculus	Metazoa	1148	True	4	0
P35732	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	738	False	3	0
Q9LZA6	Arabidopsis thaliana	Viridiplantae	825	False	2	0
Q920D2	Rattus norvegicus	Metazoa	187	False	2	0
Q8RWE8	Arabidopsis thaliana	Viridiplantae	442	False	3	0
P78953	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	920	False	4	0
Q940M2	Arabidopsis thaliana	Viridiplantae	476	False	5	0
Q9Y2V0	Homo sapiens	Metazoa	281	False	1	0
Q9QYK3	Rattus norvegicus	Metazoa	287	False	3	0
Q9VX31	Drosophila melanogaster	Metazoa	1105	False	3	0
Q0DUR2	Oryza sativa subsp. japonica	Viridiplantae	92	False	4	0
P32048	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576	False	4	0
Q9HE07	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	534	False	5	0
P10174	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	60	True	3	0
A0A2K8FQU5	Catharanthus roseus	Viridiplantae	436	False	4	0
O13894	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False	5	0
